Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1483643980,000000FA,false,Rx,0,8,16,48,38,10,02,1B,1B,00,
1483644976,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1483652944,00000201,false,Rx,0,8,00,FE,FE,00,00,00,04,00,
1483653961,000000FA,false,Rx,0,8,16,50,38,10,02,1B,1B,00,
1483655006,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1483663961,000000FA,false,Rx,0,8,16,50,38,10,02,1B,1B,00,
1483672979,00000201,false,Rx,0,8,00,FE,FE,00,00,00,05,00,
1483673985,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1483675892,000000FA,false,Rx,0,8,16,68,38,10,02,1B,1B,00,
1483676938,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1483680817,0000077A,false,Rx,0,8,55,62,5D,80,1E,00,00,FF,
1483682268,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1483683952,000000FA,false,Rx,0,8,16,68,38,10,02,1B,1B,00,
1483686004,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1483692975,00000201,false,Rx,0,8,00,FE,FE,00,00,00,06,00,
1483695148,000000FA,false,Rx,0,8,16,68,38,10,02,1B,1B,00,
1483696141,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1483697145,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1483703873,000000FA,false,Rx,0,8,16,70,37,10,02,1B,1B,00,
1483712897,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1483713902,00000201,false,Rx,0,8,00,FE,FE,00,00,00,07,00,
1483713902,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1483714911,000000FA,false,Rx,0,8,16,70,37,10,02,1B,1B,00,
1483714912,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483716716,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1483717861,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1483723955,000000FA,false,Rx,0,8,16,70,37,10,02,1B,1B,00,
1483725686,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1483732898,00000201,false,Rx,0,8,00,FE,FE,00,00,00,08,00,
1483733892,000000FA,false,Rx,0,8,16,70,37,10,02,1B,1B,00,
1483734878,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483743871,000000FA,false,Rx,0,8,16,80,37,10,02,1B,1B,00,
1483752919,00000201,false,Rx,0,8,00,FE,FE,00,00,00,09,00,
1483753963,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1483753963,000000FA,false,Rx,0,8,16,80,37,10,02,1B,1B,00,
1483754975,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483763894,000000FA,false,Rx,0,8,16,90,37,10,02,1B,1B,00,
1483766195,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1483772939,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0A,00,
1483773950,000000FA,false,Rx,0,8,16,90,37,10,02,1B,1B,00,
1483774948,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483779931,0000077A,false,Rx,0,8,55,62,5D,80,1E,00,00,FF,
1483781447,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1483783863,000000FA,false,Rx,0,8,16,98,37,10,02,1B,1B,00,
1483792976,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0B,00,
1483793994,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1483793995,000000FA,false,Rx,0,8,16,98,37,10,02,1B,1B,00,
1483794998,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483796846,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1483803870,000000FA,false,Rx,0,8,16,98,36,10,02,1B,1B,00,
1483807778,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1483812819,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1483813806,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0C,00,
1483813806,000000FA,false,Rx,0,8,16,98,36,10,02,1B,1B,00,
1483814863,000001BA,false,Rx,0,6,10,36,C0,48,61,A7,00,00,
1483816702,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1483823830,000000FA,false,Rx,0,8,16,90,36,10,02,1B,1B,00,
1483824843,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1483832933,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0D,00,
1483834013,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1483834958,000000FA,false,Rx,0,8,16,90,36,10,02,1B,1B,00,
1483834958,000001BA,false,Rx,0,6,10,36,C0,48,61,A7,00,00,
1483843844,000000FA,false,Rx,0,8,16,98,36,10,02,1B,1B,00,
1483848448,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1483852909,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0E,00,
1483853978,000000FA,false,Rx,0,8,16,98,36,10,02,1B,1B,00,
1483854926,000001BA,false,Rx,0,6,10,36,C0,48,61,A7,00,00,
1483863825,000000FA,false,Rx,0,8,16,98,37,10,02,1B,1B,00,
1483872938,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0F,00,
1483873952,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1483873953,000000FA,false,Rx,0,8,16,98,37,10,02,1B,1B,00,
1483874971,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483879067,0000077A,false,Rx,0,8,55,63,5D,80,1E,00,00,FF,
1483881828,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1483883843,000000FA,false,Rx,0,8,16,98,37,10,02,1B,1B,00,
1483889052,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1483892924,00000201,false,Rx,0,8,00,FE,FE,00,00,00,10,00,
1483893924,000000FA,false,Rx,0,8,16,98,37,10,02,1B,1B,00,
1483894954,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483896800,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1483903827,000000FA,false,Rx,0,8,16,98,37,10,02,1B,1B,00,
1483912918,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1483913922,00000201,false,Rx,0,8,00,FE,FE,00,00,00,11,00,
1483913923,000000FA,false,Rx,0,8,16,98,37,10,02,1B,1B,00,
1483914950,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1483914951,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483916716,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1483924225,000000FA,false,Rx,0,8,16,A0,37,10,02,1B,1B,00,
1483929954,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1483930969,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1483932912,00000201,false,Rx,0,8,00,FE,FE,00,00,00,12,00,
1483933919,000000FA,false,Rx,0,8,16,A0,37,10,02,1B,1B,00,
1483934924,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483944530,000000FA,false,Rx,0,8,16,A0,37,10,02,1B,1B,00,
1483952951,00000201,false,Rx,0,8,00,FE,FE,00,00,00,13,00,
1483953961,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1483953961,000000FA,false,Rx,0,8,16,A0,37,10,02,1B,1B,00,
1483954984,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483965118,000000FA,false,Rx,0,8,16,A0,37,10,02,1B,1B,00,
1483971213,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1483972891,00000201,false,Rx,0,8,00,FE,FE,00,00,00,14,00,
1483973889,000000FA,false,Rx,0,8,16,98,37,10,02,1B,1B,00,
1483974912,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483978723,0000077A,false,Rx,0,8,55,63,5D,80,1E,00,00,FF,
1483980149,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1483984983,000000FA,false,Rx,0,8,16,98,37,10,02,1B,1B,00,
1483992944,00000201,false,Rx,0,8,00,FE,FE,00,00,00,15,00,
1483993953,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1483993953,000000FA,false,Rx,0,8,16,88,37,10,02,1B,1B,00,
1483994969,000001BA,false,Rx,0,6,10,37,C0,48,61,A7,00,00,
1483996788,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1484003768,000000FA,false,Rx,0,8,16,88,38,10,02,1B,1B,00,
1484012872,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1484013849,00000201,false,Rx,0,8,00,FE,FE,00,00,00,16,00,
1484013851,000000FA,false,Rx,0,8,16,88,38,10,02,1B,1B,00,
1484014870,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484014872,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1484016692,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1484023713,000000FA,false,Rx,0,8,16,88,38,10,02,1B,1B,00,
1484032942,00000201,false,Rx,0,8,00,FE,FE,00,00,00,17,00,
1484033948,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484033949,000000FA,false,Rx,0,8,16,90,38,10,02,1B,1B,00,
1484034974,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1484037149,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1484043729,000000FA,false,Rx,0,8,16,90,38,10,02,1B,1B,00,
1484052913,00000201,false,Rx,0,8,00,FE,FE,00,00,00,18,00,
1484053909,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484053910,000000FA,false,Rx,0,8,16,90,38,10,02,1B,1B,00,
1484054921,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1484063739,000000FA,false,Rx,0,8,16,90,38,10,02,1B,1B,00,
1484072903,00000201,false,Rx,0,8,00,FE,FE,00,00,00,19,00,
1484073911,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484073912,000000FA,false,Rx,0,8,16,98,38,10,02,1B,1B,00,
1484074936,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1484078652,0000077A,false,Rx,0,8,55,63,5D,80,1E,00,00,FF,
1484080167,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1484083859,000000FA,false,Rx,0,8,16,98,38,10,02,1B,1B,00,
1484092877,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1A,00,
1484093896,000000FA,false,Rx,0,8,16,A0,38,10,02,1B,1B,00,
1484094909,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1484094911,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484096749,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1484103694,000000FA,false,Rx,0,8,16,A0,38,10,02,1B,1B,00,
1484112889,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1484113904,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1B,00,
1484113905,000000FA,false,Rx,0,8,16,A8,38,10,02,1B,1B,00,
1484114914,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484114916,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1484116706,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1484123840,000000FA,false,Rx,0,8,16,A8,38,10,02,1B,1B,00,
1484132919,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1C,00,
1484133913,000000FA,false,Rx,0,8,16,A0,38,10,02,1B,1B,00,
1484134899,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1484143328,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484144318,000000FA,false,Rx,0,8,16,A0,38,10,02,1B,1B,00,
1484145340,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1484152953,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1D,00,
1484153959,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484153961,000000FA,false,Rx,0,8,16,A0,38,10,02,1B,1B,00,
1484154978,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1484163699,000000FA,false,Rx,0,8,16,A0,38,10,02,1B,1B,00,
1484172887,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1E,00,
1484173889,000000FA,false,Rx,0,8,16,A0,38,10,02,1B,1B,00,
1484174888,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1484178658,0000077A,false,Rx,0,8,55,64,5D,80,1E,00,00,FF,
1484180085,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1484183664,000000FA,false,Rx,0,8,16,A0,38,10,02,1B,1B,00,
1484184661,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484192921,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1F,00,
1484193924,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484193926,000000FA,false,Rx,0,8,16,A8,38,10,02,1B,1B,00,
1484194936,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1484196786,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1484200451,000007D1,false,Rx,0,7,03,DE,94,00,00,00,FF,00,
1484203661,000000FA,false,Rx,0,8,16,A8,39,10,02,1B,1B,00,
1484212869,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1484213864,00000201,false,Rx,0,8,00,FE,FE,00,00,00,20,00,
1484214865,000000FA,false,Rx,0,8,16,A8,39,10,02,1B,1B,00,
1484214866,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484216670,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1484223643,000000FA,false,Rx,0,8,16,A8,38,10,02,1B,1B,00,
1484225634,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484232892,00000201,false,Rx,0,8,00,FE,FE,00,00,00,21,00,
1484233932,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484234894,000000FA,false,Rx,0,8,16,A8,38,10,02,1B,1B,00,
1484235968,000001BA,false,Rx,0,6,10,38,C0,48,61,A7,00,00,
1484243623,000000FA,false,Rx,0,8,16,A8,39,10,02,1B,1B,00,
1484250084,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1484252859,00000201,false,Rx,0,8,00,FE,FE,00,00,00,22,00,
1484254875,000000FA,false,Rx,0,8,16,A8,39,10,02,1B,1B,00,
1484255897,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484263573,000000FA,false,Rx,0,8,16,B0,39,10,02,1B,1B,00,
1484266384,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484272869,00000201,false,Rx,0,8,00,FE,FE,00,00,00,23,00,
1484273886,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484274883,000000FA,false,Rx,0,8,16,B0,39,10,02,1B,1B,00,
1484275893,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484279695,0000077A,false,Rx,0,8,55,64,5D,80,1E,00,00,FF,
1484281303,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1484283641,000000FA,false,Rx,0,8,16,B0,39,10,02,1B,1B,00,
1484292874,00000201,false,Rx,0,8,00,FE,FE,00,00,00,24,00,
1484293868,000000FA,false,Rx,0,8,16,B0,39,10,02,1B,1B,00,
1484294872,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484296715,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1484303550,000000FA,false,Rx,0,8,16,A8,39,10,02,1B,1B,00,
1484309372,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484312869,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1484313812,00000201,false,Rx,0,8,00,FE,FE,00,00,00,25,00,
1484313813,000000FA,false,Rx,0,8,16,A8,39,10,02,1B,1B,00,
1484314840,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484314841,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484316637,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1484323599,000000FA,false,Rx,0,8,16,A0,39,10,02,1B,1B,00,
1484332869,00000201,false,Rx,0,8,00,FE,FE,00,00,00,26,00,
1484333861,000000FA,false,Rx,0,8,16,A0,39,10,02,1B,1B,00,
1484334825,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484343582,000000FA,false,Rx,0,8,16,A8,39,10,02,1B,1B,00,
1484352896,00000201,false,Rx,0,8,00,FE,FE,00,00,00,27,00,
1484353879,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484353880,000000FA,false,Rx,0,8,16,A8,39,10,02,1B,1B,00,
1484354921,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484356643,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484358084,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1484363558,000000FA,false,Rx,0,8,16,B0,3A,10,02,1B,1B,00,
1484372849,00000201,false,Rx,0,8,00,FE,FE,00,00,00,28,00,
1484373842,000000FA,false,Rx,0,8,16,B0,3A,10,02,1B,1B,00,
1484374842,000001BA,false,Rx,0,6,10,3A,C0,48,61,A7,00,00,
1484379802,0000077A,false,Rx,0,8,55,64,5D,80,1E,00,00,FF,
1484381331,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1484383521,000000FA,false,Rx,0,8,16,B0,39,10,02,1B,1B,00,
1484392897,00000201,false,Rx,0,8,00,FE,FE,00,00,00,29,00,
1484393900,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484393902,000000FA,false,Rx,0,8,16,B0,39,10,02,1B,1B,00,
1484394868,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484396744,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1484397760,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484397760,0000069F,false,Rx,0,4,89,55,10,0F,00,00,00,00,
1484403524,000000FA,false,Rx,0,8,16,C0,39,10,02,1B,1B,00,
1484412808,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1484413817,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2A,00,
1484413817,000000FA,false,Rx,0,8,16,C0,39,10,02,1B,1B,00,
1484414841,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484416640,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1484423495,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484432921,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2B,00,
1484433897,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484433897,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484434909,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484438396,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484443661,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484452841,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2C,00,
1484453833,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484454830,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484463078,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1484464049,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484472871,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2D,00,
1484473864,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484473865,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484474860,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484478447,0000077A,false,Rx,0,8,55,65,5D,80,1E,00,00,FF,
1484479484,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484481189,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1484483480,000000FA,false,Rx,0,8,16,C0,39,10,02,1B,1B,00,
1484492852,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2E,00,
1484493880,000000FA,false,Rx,0,8,16,C0,39,10,02,1B,1B,00,
1484493881,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484496698,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1484503497,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484512843,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1484513830,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2F,00,
1484513830,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484514862,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484514862,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484516705,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1484520767,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484523477,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484532848,00000201,false,Rx,0,8,00,FE,FE,00,00,00,30,00,
1484533840,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484533840,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484544005,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484552894,00000201,false,Rx,0,8,00,FE,FE,00,00,00,31,00,
1484553886,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484553886,000000FA,false,Rx,0,8,16,C8,39,10,02,1B,1B,00,
1484554915,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484562463,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484564122,000000FA,false,Rx,0,8,16,D0,39,10,02,1B,1B,00,
1484571801,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1484572848,00000201,false,Rx,0,8,00,FE,FE,00,00,00,32,00,
1484573864,000000FA,false,Rx,0,8,16,D0,39,10,02,1B,1B,00,
1484573865,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484578518,0000077A,false,Rx,0,8,55,65,5D,80,1E,00,00,FF,
1484580079,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1484584698,000000FA,false,Rx,0,8,16,D0,39,10,02,1B,1B,00,
1484592899,00000201,false,Rx,0,8,00,FE,FE,00,00,00,33,00,
1484593905,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484593906,000000FA,false,Rx,0,8,16,D8,39,10,02,1B,1B,00,
1484594929,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484596742,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1484601742,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484604610,000000FA,false,Rx,0,8,16,D8,39,10,02,1B,1B,00,
1484612792,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1484613781,00000201,false,Rx,0,8,00,FE,FE,00,00,00,34,00,
1484613782,000000FA,false,Rx,0,8,16,D8,39,10,02,1B,1B,00,
1484614796,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484616606,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1484623427,000000FA,false,Rx,0,8,16,D8,39,10,02,1B,1B,00,
1484632841,00000201,false,Rx,0,8,00,FE,FE,00,00,00,35,00,
1484633839,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484633839,000000FA,false,Rx,0,8,16,D0,39,10,02,1B,1B,00,
1484634825,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484643020,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484644051,000000FA,false,Rx,0,8,16,D0,39,10,02,1B,1B,00,
1484652844,00000201,false,Rx,0,8,00,FE,FE,00,00,00,36,00,
1484653849,000000FA,false,Rx,0,8,16,D0,39,10,02,1B,1B,00,
1484653850,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484663365,000000FA,false,Rx,0,8,16,D0,3A,10,02,1B,1B,00,
1484672851,00000201,false,Rx,0,8,00,FE,FE,00,00,00,37,00,
1484673841,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484673841,000000FA,false,Rx,0,8,16,D8,3A,10,02,1B,1B,00,
1484674859,000001BA,false,Rx,0,6,10,3A,C0,48,61,A7,00,00,
1484676269,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1484678368,0000077A,false,Rx,0,8,55,66,5D,80,1E,00,00,FF,
1484679862,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1484683410,000000FA,false,Rx,0,8,16,D8,3A,10,02,1B,1B,00,
1484684420,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484692808,00000201,false,Rx,0,8,00,FE,FE,00,00,00,38,00,
1484693848,000000FA,false,Rx,0,8,16,D8,3A,10,02,1B,1B,00,
1484693850,000001BA,false,Rx,0,6,10,3A,C0,48,61,A7,00,00,
1484696720,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1484703338,000000FA,false,Rx,0,8,16,D8,3A,10,02,1B,1B,00,
1484712791,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1484713808,00000201,false,Rx,0,8,00,FE,FE,00,00,00,39,00,
1484713809,000000FA,false,Rx,0,8,16,E0,3A,10,02,1B,1B,00,
1484714798,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484714798,000001BA,false,Rx,0,6,10,3A,C0,48,61,A7,00,00,
1484716663,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1484723397,000000FA,false,Rx,0,8,16,E0,3A,10,02,1B,1B,00,
1484724890,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484732807,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3A,00,
1484733795,000000FA,false,Rx,0,8,16,E8,3A,10,02,1B,1B,00,
1484733796,000001BA,false,Rx,0,6,10,3A,C0,48,61,A7,00,00,
1484743490,000000FA,false,Rx,0,8,16,E8,39,10,02,1B,1B,00,
1484752866,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3B,00,
1484753860,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484753860,000000FA,false,Rx,0,8,16,F0,39,10,02,1B,1B,00,
1484754890,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484763423,000000FA,false,Rx,0,8,16,F0,39,10,02,1B,1B,00,
1484765560,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484772853,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3C,00,
1484773871,000000FA,false,Rx,0,8,16,E8,39,10,02,1B,1B,00,
1484773873,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484778308,0000077A,false,Rx,0,8,55,66,5D,80,1E,00,00,FF,
1484779744,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1484782522,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1484783546,000000FA,false,Rx,0,8,16,E8,39,10,02,1B,1B,00,
1484792874,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3D,00,
1484793883,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1484793884,000000FA,false,Rx,0,8,16,E0,39,10,02,1B,1B,00,
1484794870,000001BA,false,Rx,0,6,10,39,C0,48,61,A7,00,00,
1484796697,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1484803324,000000FA,false,Rx,0,8,16,E0,39,10,02,1B,1B,00,
1484806546,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1484812801,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
