Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2251927,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2258693,00000201,false,Rx,0,8,00,FE,FE,00,00,00,A0,00,
2261973,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2262997,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2267509,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
2269047,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
2270069,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2271071,000007D1,false,Rx,0,7,03,F1,FB,00,00,00,FF,00,
2272194,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2278676,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2279674,00000201,false,Rx,0,8,00,FE,FE,00,00,00,A1,00,
2279676,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2281921,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2282946,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2291901,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2295438,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2298676,00000201,false,Rx,0,8,00,FE,FE,00,00,00,A2,00,
2301197,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
2302195,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2303190,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2308820,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2311989,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2315388,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
2318685,00000201,false,Rx,0,8,00,FE,FE,00,00,00,A3,00,
2319691,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2321920,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2322943,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2331918,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2338656,00000201,false,Rx,0,8,00,FE,FE,00,00,00,A4,00,
2341945,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2342943,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2349797,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2351904,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2358677,00000201,false,Rx,0,8,00,FE,FE,00,00,00,A5,00,
2359696,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2361898,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2362922,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2367442,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
2368990,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
2371877,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2378641,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2379643,00000201,false,Rx,0,8,00,FE,FE,00,00,00,A6,00,
2381876,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2382881,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2390803,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2391902,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2395446,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2398712,00000201,false,Rx,0,8,00,FE,FE,00,00,00,A7,00,
2399710,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2401866,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2402887,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2409003,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
2411843,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2415369,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
2418627,00000201,false,Rx,0,8,00,FE,FE,00,00,00,A8,00,
2421899,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2422886,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2431885,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2434180,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2438703,00000201,false,Rx,0,8,00,FE,FE,00,00,00,A9,00,
2439690,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2441868,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2442874,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2451876,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2458653,00000201,false,Rx,0,8,00,FE,FE,00,00,00,AA,00,
2461916,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2462935,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2467460,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
2468994,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
2471866,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2473122,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2478654,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2479670,00000201,false,Rx,0,8,00,FE,FE,00,00,00,AB,00,
2479671,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2481959,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2482857,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2491857,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2493417,000007DF,false,Rx,0,8,02,01,0D,AA,AA,AA,AA,AA,
2495450,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2498656,00000201,false,Rx,0,8,00,FE,FE,00,00,00,AC,00,
2501890,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2502875,000007E8,false,Rx,0,8,03,41,0D,00,00,00,00,00,
2502877,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2511820,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2514088,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2515363,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
2516400,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
2518651,00000201,false,Rx,0,8,00,FE,FE,00,00,00,AD,00,
2519671,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2521822,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2522844,000007DF,false,Rx,0,8,02,01,0C,AA,AA,AA,AA,AA,
2522845,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2531762,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2532777,000007E8,false,Rx,0,8,04,41,0C,00,00,00,00,00,
2538636,00000201,false,Rx,0,8,00,FE,FE,00,00,00,AE,00,
2541840,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2542870,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2550304,000007DF,false,Rx,0,8,02,01,01,AA,AA,AA,AA,AA,
2551880,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2552905,000007E8,false,Rx,0,8,06,41,01,00,06,80,00,00,
2554647,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2558649,00000201,false,Rx,0,8,00,FE,FE,00,00,00,AF,00,
2559672,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2561809,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2562824,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2567390,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
2568867,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
2571783,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2578605,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2579620,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B0,00,
2581784,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2582800,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2591803,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2595470,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2596450,0000069F,false,Rx,0,4,89,55,10,0F,00,00,00,00,
2596454,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2598677,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B1,00,
2599689,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2601743,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2602757,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2611745,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2615345,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
2618653,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B2,00,
2621779,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2622777,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
2622778,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2631756,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2636672,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2638686,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B3,00,
2639698,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2641738,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2642762,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2651777,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2658647,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B4,00,
2661795,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2662824,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2667398,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
2668882,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
2671776,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2677495,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2678587,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2679586,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B5,00,
2679588,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2681697,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2682715,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2691704,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2695542,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2698641,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B6,00,
2701723,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2702753,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2711747,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2715385,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
2718658,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B7,00,
2719654,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2719655,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2721718,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2722745,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2727251,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
2731656,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2738628,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B8,00,
2741715,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2742743,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2751707,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2758638,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B9,00,
2759655,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2759656,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2761720,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2762748,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2767221,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
2768721,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
2771675,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2778550,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2779563,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BA,00,
2781685,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2782693,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2791634,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2795447,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2798672,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BB,00,
2799652,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2801659,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2802653,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2802654,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2811649,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2815329,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
2818623,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BC,00,
2821670,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2822680,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2831653,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2834466,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
2838660,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BD,00,
2839679,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2841478,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2842484,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2842486,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2851581,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2858616,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BE,00,
2861651,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2862669,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2867220,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
2868778,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
2871673,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2878520,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2879570,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BF,00,
2879572,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2881598,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2882643,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2883641,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2891527,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2895416,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2898621,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C0,00,
2901611,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2902619,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2911626,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2915332,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
2918657,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C1,00,
2919642,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2921628,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2922656,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2925200,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2931491,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2938601,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C2,00,
2940455,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
2941580,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2942621,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2951593,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2958600,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C3,00,
2959644,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2961562,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2962618,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2964247,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2967116,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
2968638,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
2971544,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2978527,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2979553,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C4,00,
2981575,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2982596,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
2991596,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
2995370,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2998582,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C5,00,
2999602,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3001511,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3002533,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3005228,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3011491,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3015284,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
3018579,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C6,00,
3021511,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3022534,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3031493,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3038601,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C7,00,
3039629,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3041509,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3042532,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3046009,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3047546,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
3051447,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3058533,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C8,00,
3061530,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3062525,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3067093,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
3068610,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
3071507,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3078529,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
3079527,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C9,00,
3079528,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3081448,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3082461,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3087010,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3091450,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3095337,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
3098572,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CA,00,
3101449,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3102459,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3111504,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3115301,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
3118628,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CB,00,
3119618,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3121490,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3122475,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3128157,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3131458,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3138545,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CC,00,
3141465,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3142456,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3151449,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3153526,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
3158619,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CD,00,
3159618,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3161462,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3162470,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3167052,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
3168573,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
3169587,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3171462,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3178486,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
3179530,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CE,00,
3181502,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3182454,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3191463,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3195368,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
3198617,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CF,00,
3199614,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3201478,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3202484,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3210057,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3211450,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3215638,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
3218590,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D0,00,
3221469,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3222461,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3231487,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3238673,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D1,00,
3239657,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3241403,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3242471,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3251375,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3252583,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3258556,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D2,00,
3259637,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
3261580,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3262602,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3267160,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
3268712,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
3271386,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3278532,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
3279551,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D3,00,
3279553,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3281353,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3282361,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3291331,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3292329,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3295332,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
3298528,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D4,00,
3301345,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3302364,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3311391,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3315224,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
3318559,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D5,00,
3319595,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3321374,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3322393,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3331309,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3332867,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3338554,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D6,00,
3341347,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3342366,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3351334,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3358555,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D7,00,
3359583,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3361328,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3362357,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3366888,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
3367920,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
3368958,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
3371370,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3373752,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3378458,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
3379495,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D8,00,
3381331,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3382338,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3391348,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3395343,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
3398524,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D9,00,
3399598,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3401336,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3402356,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3411347,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3414661,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
